vehicle/0/_id,vehicle/0/_x,vehicle/0/_y,vehicle/0/_angle,vehicle/0/_type,vehicle/0/_speed,vehicle/0/_pos,vehicle/0/_lane,vehicle/0/_slope,person/0/_id,person/0/_x,person/0/_y,person/0/_angle,person/0/_speed,person/0/_pos,person/0/_edge,person/0/_slope,person/0/_type,container/_id,container/_x,container/_y,container/_angle,container/_speed,container/_pos,container/_edge,container/_slope,container/_type,_time,person/1/_id,person/1/_x,person/1/_y,person/1/_angle,person/1/_speed,person/1/_pos,person/1/_edge,person/1/_slope,person/1/_type,person/2/_id,person/2/_x,person/2/_y,person/2/_angle,person/2/_speed,person/2/_pos,person/2/_edge,person/2/_slope,person/2/_type,vehicle/1/_id,vehicle/1/_x,vehicle/1/_y,vehicle/1/_angle,vehicle/1/_type,vehicle/1/_speed,vehicle/1/_pos,vehicle/1/_lane,vehicle/1/_slope,person/3/_id,person/3/_x,person/3/_y,person/3/_angle,person/3/_speed,person/3/_pos,person/3/_edge,person/3/_slope,person/3/_type,person/4/_id,person/4/_x,person/4/_y,person/4/_angle,person/4/_speed,person/4/_pos,person/4/_edge,person/4/_slope,person/4/_type,person/5/_id,person/5/_x,person/5/_y,person/5/_angle,person/5/_speed,person/5/_pos,person/5/_edge,person/5/_slope,person/5/_type,vehicle/2/_id,vehicle/2/_x,vehicle/2/_y,vehicle/2/_angle,vehicle/2/_type,vehicle/2/_speed,vehicle/2/_pos,vehicle/2/_lane,vehicle/2/_slope,vehicle/3/_id,vehicle/3/_x,vehicle/3/_y,vehicle/3/_angle,vehicle/3/_type,vehicle/3/_speed,vehicle/3/_pos,vehicle/3/_lane,vehicle/3/_slope,vehicle/4/_id,vehicle/4/_x,vehicle/4/_y,vehicle/4/_angle,vehicle/4/_type,vehicle/4/_speed,vehicle/4/_pos,vehicle/4/_lane,vehicle/4/_slope,vehicle/5/_id,vehicle/5/_x,vehicle/5/_y,vehicle/5/_angle,vehicle/5/_type,vehicle/5/_speed,vehicle/5/_pos,vehicle/5/_lane,vehicle/5/_slope,vehicle/6/_id,vehicle/6/_x,vehicle/6/_y,vehicle/6/_angle,vehicle/6/_type,vehicle/6/_speed,vehicle/6/_pos,vehicle/6/_lane,vehicle/6/_slope
t_13,-95.37,-3.70,90.00,DEFAULT_BIKETYPE,1.92,4.63,-E2_1,0.00,p_5,3.56,64.06,179.94,1.03,56.35,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,52.00,p_2,-4.74,35.93,179.94,1.29,64.06,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.46,-39.66,0.06,1.18,31.95,E00,0.00,DEFAULT_PEDTYPE,t_15,-40.43,-3.70,90.00,DEFAULT_BIKETYPE,5.87,59.57,-E2_1,0.00,p_1,40.03,-4.52,270.00,1.30,33.24,E1,0.00,DEFAULT_PEDTYPE,p_3,56.07,-4.52,270.00,1.08,49.28,E1,0.00,DEFAULT_PEDTYPE,p_4,-44.91,4.52,90.00,1.19,38.30,E2,0.00,DEFAULT_PEDTYPE,t_6,62.90,-1.60,90.00,DEFAULT_VEHTYPE,14.50,56.11,E1_2,0.00,t_7,1.61,-88.19,0.06,DEFAULT_VEHTYPE,4.34,11.81,-E0_1,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_13,-92.44,-3.70,90.00,DEFAULT_BIKETYPE,2.93,7.56,-E2_1,0.00,p_5,3.56,62.86,179.94,1.19,55.15,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,53.00,p_2,-4.74,34.52,179.94,1.42,65.48,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.46,-38.41,0.06,1.25,30.71,E00,0.00,DEFAULT_PEDTYPE,t_15,-34.67,-3.70,90.00,DEFAULT_BIKETYPE,5.75,65.33,-E2_1,0.00,p_1,38.71,-4.52,270.00,1.31,31.92,E1,0.00,DEFAULT_PEDTYPE,p_3,55.06,-4.52,270.00,1.00,48.27,E1,0.00,DEFAULT_PEDTYPE,p_4,-43.53,4.52,90.00,1.38,36.92,E2,0.00,DEFAULT_PEDTYPE,t_6,77.24,-1.60,90.00,DEFAULT_VEHTYPE,14.34,70.45,E1_2,0.00,t_7,1.62,-81.47,0.06,DEFAULT_VEHTYPE,6.72,18.53,-E0_1,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_13,-88.80,-3.70,90.00,DEFAULT_BIKETYPE,3.64,11.20,-E2_1,0.00,p_5,3.56,61.85,179.94,1.01,54.14,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,54.00,p_2,-4.73,33.31,179.94,1.20,66.68,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.46,-37.28,0.06,1.13,29.58,E00,0.00,DEFAULT_PEDTYPE,t_15,-28.96,-3.70,90.00,DEFAULT_BIKETYPE,5.72,71.04,-E2_1,0.00,p_1,37.32,-4.52,270.00,1.39,30.53,E1,0.00,DEFAULT_PEDTYPE,p_3,54.12,-4.52,270.00,0.94,47.33,E1,0.00,DEFAULT_PEDTYPE,p_4,-42.29,4.52,90.00,1.24,35.68,E2,0.00,DEFAULT_PEDTYPE,t_6,91.04,-1.60,90.00,DEFAULT_VEHTYPE,13.80,84.25,E1_2,0.00,t_7,1.63,-73.00,0.06,DEFAULT_VEHTYPE,8.47,27.00,-E0_1,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_13,-84.19,-3.70,90.00,DEFAULT_BIKETYPE,4.61,15.81,-E2_1,0.00,p_5,3.56,60.71,179.94,1.14,53.00,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,55.00,p_2,-4.73,31.81,179.94,1.50,68.18,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.46,-36.22,0.06,1.06,28.51,E00,0.00,DEFAULT_PEDTYPE,t_15,-22.83,-3.70,90.00,DEFAULT_BIKETYPE,6.13,77.17,-E2_1,0.00,p_1,36.14,-4.52,270.00,1.19,29.35,E1,0.00,DEFAULT_PEDTYPE,p_3,53.14,-4.52,270.00,0.98,46.35,E1,0.00,DEFAULT_PEDTYPE,p_4,-41.07,4.52,90.00,1.22,34.46,E2,0.00,DEFAULT_PEDTYPE,t_7,1.64,-62.11,0.06,DEFAULT_VEHTYPE,10.89,37.89,-E0_1,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_13,-79.27,-3.70,90.00,DEFAULT_BIKETYPE,4.92,20.73,-E2_1,0.00,p_5,3.56,59.62,179.94,1.09,51.91,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,56.00,p_2,-4.73,30.31,179.94,1.50,69.68,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.46,-35.03,0.06,1.18,27.33,E00,0.00,DEFAULT_PEDTYPE,t_15,-16.80,-3.70,90.00,DEFAULT_BIKETYPE,6.02,83.20,-E2_1,0.00,p_1,34.85,-4.52,270.00,1.29,28.06,E1,0.00,DEFAULT_PEDTYPE,p_3,52.03,-4.52,270.00,1.11,45.24,E1,0.00,DEFAULT_PEDTYPE,p_4,-39.77,4.52,90.00,1.30,33.16,E2,0.00,DEFAULT_PEDTYPE,t_7,1.65,-49.55,0.06,DEFAULT_VEHTYPE,12.56,50.45,-E0_1,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_13,-73.92,-3.70,90.00,DEFAULT_BIKETYPE,5.35,26.08,-E2_1,0.00,p_5,3.56,58.55,179.94,1.07,50.84,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,57.00,p_2,-4.73,29.06,179.94,1.25,70.93,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.46,-33.97,0.06,1.06,26.27,E00,0.00,DEFAULT_PEDTYPE,t_15,-10.90,-3.70,90.00,DEFAULT_BIKETYPE,5.90,89.10,-E2_1,0.00,p_1,33.51,-4.52,270.00,1.34,26.72,E1,0.00,DEFAULT_PEDTYPE,p_3,51.08,-4.52,270.00,0.95,44.29,E1,0.00,DEFAULT_PEDTYPE,p_4,-38.46,4.52,90.00,1.31,31.85,E2,0.00,DEFAULT_PEDTYPE,t_7,1.66,-37.85,0.06,DEFAULT_VEHTYPE,11.70,62.15,-E0_1,0.00,t_8,-94.90,-1.60,90.00,DEFAULT_VEHTYPE,0.00,5.10,-E2_2,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_13,-68.62,-3.70,90.00,DEFAULT_BIKETYPE,5.30,31.38,-E2_1,0.00,p_5,3.56,57.39,179.94,1.16,49.68,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,58.00,p_2,-4.73,27.68,179.94,1.38,72.31,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.45,-32.90,0.06,1.07,25.20,E00,0.00,DEFAULT_PEDTYPE,t_15,-4.71,-3.70,90.00,DEFAULT_BIKETYPE,6.20,1.90,:J2_10_0,0.00,p_1,32.37,-4.52,270.00,1.14,25.58,E1,0.00,DEFAULT_PEDTYPE,p_3,50.09,-4.52,270.00,0.99,43.30,E1,0.00,DEFAULT_PEDTYPE,p_4,-37.18,4.52,90.00,1.29,30.57,E2,0.00,DEFAULT_PEDTYPE,t_7,1.67,-25.24,0.06,DEFAULT_VEHTYPE,12.61,74.76,-E0_1,0.00,t_8,-93.44,-1.60,90.00,DEFAULT_VEHTYPE,1.46,6.56,-E2_2,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_13,-63.47,-3.70,90.00,DEFAULT_BIKETYPE,5.14,36.53,-E2_1,0.00,p_5,3.56,56.40,179.94,0.99,48.69,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,59.00,p_2,-4.73,26.28,179.94,1.41,73.71,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.45,-31.84,0.06,1.07,24.13,E00,0.00,DEFAULT_PEDTYPE,t_15,1.45,-3.70,90.00,DEFAULT_BIKETYPE,6.16,8.06,:J2_10_0,0.00,p_1,31.19,-4.52,270.00,1.18,24.40,E1,0.00,DEFAULT_PEDTYPE,p_3,49.07,-4.52,270.00,1.01,42.28,E1,0.00,DEFAULT_PEDTYPE,p_4,-35.73,4.52,90.00,1.45,29.12,E2,0.00,DEFAULT_PEDTYPE,t_7,1.68,-16.12,0.06,DEFAULT_VEHTYPE,9.11,83.88,-E0_1,0.00,t_8,-89.89,-1.60,90.00,DEFAULT_VEHTYPE,3.56,10.11,-E2_2,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
t_13,-58.00,-3.70,90.00,DEFAULT_BIKETYPE,5.48,42.00,-E2_1,0.00,p_5,3.56,55.41,179.94,0.99,47.70,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,60.00,p_2,-4.73,24.90,179.94,1.38,75.09,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.45,-30.77,0.06,1.07,23.06,E00,0.00,DEFAULT_PEDTYPE,t_14,98.30,3.70,270.00,DEFAULT_BIKETYPE,0.00,1.70,-E1_1,0.00,p_1,29.88,-4.52,270.00,1.31,23.09,E1,0.00,DEFAULT_PEDTYPE,p_3,47.93,-4.52,270.00,1.14,41.14,E1,0.00,DEFAULT_PEDTYPE,p_4,-34.52,4.52,90.00,1.20,27.91,E2,0.00,DEFAULT_PEDTYPE,t_15,7.16,-3.70,90.00,DEFAULT_BIKETYPE,5.71,0.37,E1_1,0.00,t_7,1.69,-10.33,0.06,DEFAULT_VEHTYPE,5.79,89.67,-E0_1,0.00,t_8,-83.81,-1.60,90.00,DEFAULT_VEHTYPE,6.08,16.19,-E2_2,0.00,,,,,,,,,,,,,,,,,,
t_13,-53.07,-3.70,90.00,DEFAULT_BIKETYPE,4.93,46.93,-E2_1,0.00,p_5,3.56,54.18,179.94,1.23,46.47,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,61.00,p_2,-4.73,23.50,179.94,1.40,76.49,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.45,-29.72,0.06,1.05,22.02,E00,0.00,DEFAULT_PEDTYPE,t_14,97.16,3.70,270.00,DEFAULT_BIKETYPE,1.14,2.84,-E1_1,0.00,p_1,28.72,-4.52,270.00,1.16,21.93,E1,0.00,DEFAULT_PEDTYPE,p_3,46.81,-4.52,270.00,1.12,40.02,E1,0.00,DEFAULT_PEDTYPE,p_4,-33.09,4.52,90.00,1.44,26.48,E2,0.00,DEFAULT_PEDTYPE,t_15,13.26,-3.70,90.00,DEFAULT_BIKETYPE,6.10,6.47,E1_1,0.00,t_7,1.69,-3.10,0.00,DEFAULT_VEHTYPE,7.23,4.61,:J2_7_0,0.00,t_8,-75.15,-1.60,90.00,DEFAULT_VEHTYPE,8.66,24.85,-E2_2,0.00,,,,,,,,,,,,,,,,,,
t_13,-47.65,-3.70,90.00,DEFAULT_BIKETYPE,5.42,52.35,-E2_1,0.00,p_5,3.57,53.01,179.94,1.17,45.30,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,62.00,p_2,-4.72,22.02,179.94,1.48,77.97,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.45,-28.43,0.06,1.29,20.72,E00,0.00,DEFAULT_PEDTYPE,t_14,95.32,3.70,270.00,DEFAULT_BIKETYPE,1.84,4.68,-E1_1,0.00,p_1,27.46,-4.52,270.00,1.25,20.67,E1,0.00,DEFAULT_PEDTYPE,p_3,45.82,-4.52,270.00,1.00,39.03,E1,0.00,DEFAULT_PEDTYPE,p_4,-31.84,4.52,90.00,1.25,25.23,E2,0.00,DEFAULT_PEDTYPE,t_15,19.40,-3.70,90.00,DEFAULT_BIKETYPE,6.14,12.61,E1_1,0.00,t_7,1.69,5.53,0.00,DEFAULT_VEHTYPE,8.63,13.23,:J2_7_0,0.00,t_8,-64.87,-1.60,90.00,DEFAULT_VEHTYPE,10.27,35.13,-E2_2,0.00,,,,,,,,,,,,,,,,,,
t_13,-42.31,-3.70,90.00,DEFAULT_BIKETYPE,5.33,57.69,-E2_1,0.00,p_5,3.57,51.83,179.94,1.18,44.13,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,63.00,p_2,-4.72,20.78,179.94,1.24,79.21,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.45,-27.32,0.06,1.10,19.62,E00,0.00,DEFAULT_PEDTYPE,t_14,92.53,3.70,270.00,DEFAULT_BIKETYPE,2.79,7.47,-E1_1,0.00,p_1,26.31,-4.52,270.00,1.15,19.52,E1,0.00,DEFAULT_PEDTYPE,p_3,44.80,-4.52,270.00,1.02,38.01,E1,0.00,DEFAULT_PEDTYPE,p_4,-30.46,4.52,90.00,1.38,23.85,E2,0.00,DEFAULT_PEDTYPE,t_15,25.60,-3.70,90.00,DEFAULT_BIKETYPE,6.20,18.81,E1_1,0.00,t_7,1.68,16.20,359.94,DEFAULT_VEHTYPE,10.67,8.49,-E0.46_1,0.00,t_8,-52.87,-1.60,90.00,DEFAULT_VEHTYPE,12.00,47.13,-E2_2,0.00,,,,,,,,,,,,,,,,,,
t_13,-37.10,-3.70,90.00,DEFAULT_BIKETYPE,5.22,62.90,-E2_1,0.00,p_5,3.57,50.70,179.94,1.14,42.99,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,64.00,p_2,-4.72,19.48,179.94,1.30,80.51,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.45,-26.23,0.06,1.09,18.53,E00,0.00,DEFAULT_PEDTYPE,t_14,88.84,3.70,270.00,DEFAULT_BIKETYPE,3.69,11.16,-E1_1,0.00,p_1,24.95,-4.52,270.00,1.36,18.16,E1,0.00,DEFAULT_PEDTYPE,p_3,43.71,-4.52,270.00,1.09,36.92,E1,0.00,DEFAULT_PEDTYPE,p_4,-29.16,4.52,90.00,1.30,22.55,E2,0.00,DEFAULT_PEDTYPE,t_15,31.29,-3.70,90.00,DEFAULT_BIKETYPE,5.69,24.50,E1_1,0.00,t_7,1.67,28.20,359.94,DEFAULT_VEHTYPE,12.00,20.49,-E0.46_1,0.00,t_8,-41.27,-1.60,90.00,DEFAULT_VEHTYPE,11.60,58.73,-E2_2,0.00,,,,,,,,,,,,,,,,,,
t_13,-31.74,-3.70,90.00,DEFAULT_BIKETYPE,5.36,68.26,-E2_1,0.00,p_5,3.57,49.49,179.94,1.21,41.78,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,65.00,p_2,-4.72,18.01,179.94,1.47,81.98,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.45,-24.95,0.06,1.28,17.25,E00,0.00,DEFAULT_PEDTYPE,t_14,84.21,3.70,270.00,DEFAULT_BIKETYPE,4.63,15.79,-E1_1,0.00,p_1,23.61,-4.52,270.00,1.35,16.82,E1,0.00,DEFAULT_PEDTYPE,p_3,42.75,-4.52,270.00,0.96,35.96,E1,0.00,DEFAULT_PEDTYPE,p_4,-27.83,4.52,90.00,1.33,21.22,E2,0.00,DEFAULT_PEDTYPE,t_15,37.34,-3.70,90.00,DEFAULT_BIKETYPE,6.05,30.55,E1_1,0.00,t_16,98.30,3.70,270.00,DEFAULT_BIKETYPE,0.00,1.70,-E1_1,0.00,t_7,1.66,39.98,359.94,DEFAULT_VEHTYPE,11.78,32.27,-E0.46_1,0.00,t_8,-29.71,-1.60,90.00,DEFAULT_VEHTYPE,11.56,70.29,-E2_2,0.00,t_9,94.90,1.60,270.00,DEFAULT_VEHTYPE,0.00,5.10,-E1_2,0.00
t_13,-26.39,-3.70,90.00,DEFAULT_BIKETYPE,5.35,73.61,-E2_1,0.00,p_5,3.57,48.50,179.94,0.99,40.79,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,66.00,p_2,-4.72,16.78,179.94,1.23,83.21,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.45,-23.66,0.06,1.29,15.96,E00,0.00,DEFAULT_PEDTYPE,t_14,79.39,3.70,270.00,DEFAULT_BIKETYPE,4.81,20.61,-E1_1,0.00,p_1,22.45,-4.52,270.00,1.16,15.66,E1,0.00,DEFAULT_PEDTYPE,p_3,41.72,-4.52,270.00,1.03,34.93,E1,0.00,DEFAULT_PEDTYPE,p_4,-26.41,4.52,90.00,1.42,19.80,E2,0.00,DEFAULT_PEDTYPE,t_15,43.09,-3.70,90.00,DEFAULT_BIKETYPE,5.75,36.30,E1_1,0.00,t_16,97.26,3.70,270.00,DEFAULT_BIKETYPE,1.04,2.74,-E1_1,0.00,t_7,1.65,52.85,359.94,DEFAULT_VEHTYPE,12.86,45.14,-E0.46_1,0.00,t_8,-18.42,-1.60,90.00,DEFAULT_VEHTYPE,11.29,81.58,-E2_2,0.00,t_9,93.14,1.60,270.00,DEFAULT_VEHTYPE,1.76,6.86,-E1_2,0.00
t_13,-20.94,-3.70,90.00,DEFAULT_BIKETYPE,5.45,79.06,-E2_1,0.00,p_5,3.57,47.35,179.94,1.14,39.65,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,67.00,p_2,-4.72,15.43,179.94,1.35,84.56,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.44,-22.58,0.06,1.08,14.88,E00,0.00,DEFAULT_PEDTYPE,t_14,74.71,3.70,270.00,DEFAULT_BIKETYPE,4.68,25.29,-E1_1,0.00,p_1,21.12,-4.52,270.00,1.33,14.33,E1,0.00,DEFAULT_PEDTYPE,p_3,40.66,-4.52,270.00,1.05,33.87,E1,0.00,DEFAULT_PEDTYPE,p_4,-25.03,4.52,90.00,1.38,18.42,E2,0.00,DEFAULT_PEDTYPE,t_15,49.02,-3.70,90.00,DEFAULT_BIKETYPE,5.93,42.23,E1_1,0.00,t_16,95.17,3.70,270.00,DEFAULT_BIKETYPE,2.09,4.83,-E1_1,0.00,t_7,1.63,65.52,359.94,DEFAULT_VEHTYPE,12.67,57.81,-E0.46_1,0.00,t_8,-11.02,-1.60,90.00,DEFAULT_VEHTYPE,7.40,88.98,-E2_2,0.00,t_9,89.29,1.60,270.00,DEFAULT_VEHTYPE,3.85,10.71,-E1_2,0.00
t_13,-15.65,-3.70,90.00,DEFAULT_BIKETYPE,5.30,84.35,-E2_1,0.00,p_5,3.57,46.35,179.94,1.00,38.65,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,68.00,p_2,-4.72,14.00,179.94,1.44,85.99,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.44,-21.53,0.06,1.05,13.83,E00,0.00,DEFAULT_PEDTYPE,t_14,69.95,3.70,270.00,DEFAULT_BIKETYPE,4.77,30.05,-E1_1,0.00,p_1,19.89,-4.52,270.00,1.23,13.10,E1,0.00,DEFAULT_PEDTYPE,p_3,39.71,-4.52,270.00,0.96,32.92,E1,0.00,DEFAULT_PEDTYPE,p_4,-23.87,4.52,90.00,1.16,17.26,E2,0.00,DEFAULT_PEDTYPE,t_15,54.73,-3.70,90.00,DEFAULT_BIKETYPE,5.71,47.94,E1_1,0.00,t_16,91.93,3.70,270.00,DEFAULT_BIKETYPE,3.24,8.07,-E1_1,0.00,t_7,1.62,78.08,359.94,DEFAULT_VEHTYPE,12.56,70.37,-E0.46_1,0.00,t_8,-7.08,-1.60,90.00,DEFAULT_VEHTYPE,3.94,92.92,-E2_2,0.00,t_9,83.75,1.60,270.00,DEFAULT_VEHTYPE,5.54,16.25,-E1_2,0.00
t_13,-10.61,-3.70,90.00,DEFAULT_BIKETYPE,5.04,89.39,-E2_1,0.00,p_5,3.57,45.25,179.94,1.10,37.54,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,69.00,p_2,-4.71,12.68,179.94,1.31,87.31,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.44,-20.39,0.06,1.14,12.69,E00,0.00,DEFAULT_PEDTYPE,t_14,64.95,3.70,270.00,DEFAULT_BIKETYPE,4.99,35.05,-E1_1,0.00,p_1,18.49,-4.52,270.00,1.40,11.70,E1,0.00,DEFAULT_PEDTYPE,p_3,38.68,-4.52,270.00,1.03,31.89,E1,0.00,DEFAULT_PEDTYPE,p_4,-22.67,4.52,90.00,1.20,16.06,E2,0.00,DEFAULT_PEDTYPE,t_15,60.40,-3.70,90.00,DEFAULT_BIKETYPE,5.67,53.61,E1_1,0.00,t_16,87.52,3.70,270.00,DEFAULT_BIKETYPE,4.41,12.48,-E1_1,0.00,t_7,1.61,90.77,359.94,DEFAULT_VEHTYPE,12.69,83.06,-E0.46_1,0.00,t_8,-6.52,-1.61,90.17,DEFAULT_VEHTYPE,0.55,0.09,:J2_11_0,0.00,t_9,76.51,1.60,270.00,DEFAULT_VEHTYPE,7.25,23.49,-E1_2,0.00
t_10,-1.60,94.90,179.94,DEFAULT_VEHTYPE,0.00,5.10,E0_1,0.00,p_5,3.57,44.10,179.94,1.15,36.39,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,70.00,p_2,-4.71,11.40,179.94,1.28,88.59,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.44,-19.31,0.06,1.08,11.60,E00,0.00,DEFAULT_PEDTYPE,t_13,-5.69,-3.70,90.00,DEFAULT_BIKETYPE,4.92,0.92,:J2_10_0,0.00,p_1,17.12,-4.52,270.00,1.36,10.33,E1,0.00,DEFAULT_PEDTYPE,p_3,37.65,-4.52,270.00,1.02,30.86,E1,0.00,DEFAULT_PEDTYPE,p_4,-21.22,4.52,90.00,1.45,14.61,E2,0.00,DEFAULT_PEDTYPE,t_14,60.17,3.70,270.00,DEFAULT_BIKETYPE,4.78,39.83,-E1_1,0.00,t_15,66.06,-3.70,90.00,DEFAULT_BIKETYPE,5.66,59.27,E1_1,0.00,t_16,82.50,3.70,270.00,DEFAULT_BIKETYPE,5.02,17.50,-E1_1,0.00,t_8,-6.40,-1.64,90.41,DEFAULT_VEHTYPE,0.13,0.22,:J2_11_0,0.00,t_9,67.12,1.60,270.00,DEFAULT_VEHTYPE,9.39,32.88,-E1_2,0.00
t_10,-1.59,93.36,179.94,DEFAULT_VEHTYPE,1.54,6.64,E0_1,0.00,p_5,3.58,43.06,179.94,1.04,35.35,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,71.00,p_2,-4.71,9.93,179.94,1.47,90.06,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.44,-18.21,0.06,1.09,10.51,E00,0.00,DEFAULT_PEDTYPE,t_13,-0.57,-3.70,90.00,DEFAULT_BIKETYPE,5.12,6.04,:J2_10_0,0.00,p_1,15.73,-4.52,270.00,1.39,8.94,E1,0.00,DEFAULT_PEDTYPE,p_3,36.53,-4.52,270.00,1.12,29.74,E1,0.00,DEFAULT_PEDTYPE,p_4,-19.78,4.52,90.00,1.44,13.17,E2,0.00,DEFAULT_PEDTYPE,t_14,55.27,3.70,270.00,DEFAULT_BIKETYPE,4.90,44.73,-E1_1,0.00,t_15,72.06,-3.70,90.00,DEFAULT_BIKETYPE,6.01,65.27,E1_1,0.00,t_16,77.72,3.70,270.00,DEFAULT_BIKETYPE,4.78,22.28,-E1_1,0.00,t_8,-5.46,-1.79,92.22,DEFAULT_VEHTYPE,0.94,1.16,:J2_11_0,0.00,t_9,56.34,1.60,270.00,DEFAULT_VEHTYPE,10.78,43.66,-E1_2,0.00
t_10,-1.59,89.79,179.94,DEFAULT_VEHTYPE,3.57,10.21,E0_1,0.00,p_5,3.58,42.06,179.94,1.00,34.35,-E0.46,0.00,DEFAULT_PEDTYPE,c_0,-6.61,8.20,180.00,0.00,0.00,E2,0.00,infra,72.00,p_2,-4.71,8.72,179.94,1.21,91.27,E0,0.00,DEFAULT_PEDTYPE,p_0,-3.44,-17.08,0.06,1.14,9.38,E00,0.00,DEFAULT_PEDTYPE,t_13,4.40,-3.70,90.00,DEFAULT_BIKETYPE,4.97,11.01,:J2_10_0,0.00,p_1,14.52,-4.52,270.00,1.21,7.73,E1,0.00,DEFAULT_PEDTYPE,p_3,35.55,-4.52,270.00,0.98,28.76,E1,0.00,DEFAULT_PEDTYPE,p_4,-18.48,4.52,90.00,1.30,11.87,E2,0.00,DEFAULT_PEDTYPE,t_14,50.54,3.70,270.00,DEFAULT_BIKETYPE,4.73,49.46,-E1_1,0.00,t_15,78.24,-3.70,90.00,DEFAULT_BIKETYPE,6.18,71.45,E1_1,0.00,t_16,72.92,3.70,270.00,DEFAULT_BIKETYPE,4.80,27.08,-E1_1,0.00,t_8,-5.46,-1.79,92.22,DEFAULT_VEHTYPE,0.00,1.16,:J2_11_0,0.00,t_9,44.24,1.60,270.00,DEFAULT_VEHTYPE,12.10,55.76,-E1_2,0.00
